StudentID,RollNumber,Name,Gender,Age,Department,Year,Semester,Subjects,FatherName,MotherName,FatherOccupation,MotherOccupation,Siblings,Phone,Email,Address,City,State,Pincode,CGPA,Attendance,BloodGroup,Hobby,Club,CareerGoal,Hosteller,Scholarship,EmergencyContact
STU03301,2026CE3301,Chandani Sathe,Male,20,CE,4,7,Advanced Structural Design | Urban Planning | Elective IV | Seminar,Alexander Sathe,Upadhriti Sathe,Businessman,Farmer,4,+91 7463480792,chandanisathe@college.edu,"27
Biswas Road",Ongole,Manipur,318297,7.32,95,O+,Coding,NCC,Research Scientist,Yes,ST,+91 7357191737
STU01638,2026AE1638,Ridhi Hegde,Male,20,AE,3,5,Flight Mechanics | Avionics | Elective II | Project I,Kevin Hegde,Chasmum Hegde,Lawyer,Engineer,0,+91 6722615401,ridhihegde@college.edu,"603
Bedi Nagar",North Dumdum,Nagaland,757111,7.75,96,A+,Music,Robotics Club,Entrepreneur,Yes,Merit,+91 6717666638
STU03545,2026CT3545,Ishanvi Deol,Female,21,CT,4,8,IoT Applications | Advanced Networking | Elective V | Capstone Project,Theodore Deol,Xalak Deol,Engineer,Government Employee,3,+91 7333149843,ishanvideol@college.edu,"22/667
Varughese Marg",Mehsana,Telangana,160585,7.57,85,A+,Robotics,Photography Club,Professor,No,None,+91 9906999326
STU02492,2026DS2492,Bhavani Nagi,Male,17,DS,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Rachit Nagi,Arya Nagi,Engineer,Government Employee,1,+91 6723230740,bhavaninagi@college.edu,"56/66
Merchant Marg",Ambala,Chhattisgarh,721509,6.51,63,O+,Gaming,NCC,Entrepreneur,Yes,OBC,+91 8401857641
STU02719,2026EC2719,Jonathan Bava,Female,23,EC,2,4,Communication Systems | Control Systems | Elective I | Probability & Statistics,Gopal Bava,Keya Bava,Police Officer,Lawyer,0,+91 6254928613,jonathanbava@college.edu,"H.No. 37, Garg Street",Buxar,Andhra Pradesh,984774,7.45,64,B-,Photography,NCC,Entrepreneur,Yes,None,+91 7100316819
STU00644,2026CT0644,Azaan Parekh,Male,24,CT,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Wahab Parekh,Oviya Parekh,Police Officer,Teacher,4,+91 8604519878,azaanparekh@college.edu,"17
Choudhry Chowk",Machilipatnam,Punjab,044505,7.85,100,O-,Drawing,Photography Club,AI Engineer,No,None,+91 7427330329
STU03745,2026RE3745,Rushil Char,Female,24,RE,3,6,Green Building Design | Hybrid Energy Systems | Elective III | Project II,Abeer Char,Vidhi Char,Teacher,Doctor,2,+91 9361941606,rushilchar@college.edu,"207
Bose Road",Thiruvananthapuram,Arunachal Pradesh,124050,8.33,86,AB-,Cricket,NSS,Pilot,No,OBC,+91 6847321647
STU01902,2026DS1902,Zansi Chaudhari,Male,23,DS,2,4,Computer Networks | Software Engineering | Elective I | Linear Algebra,Isaac Chaudhari,Varenya Chaudhari,Businessman,Lawyer,2,+91 9617608874,zansichaudhari@college.edu,"H.No. 98
Sarkar",Ambattur,Rajasthan,117131,8.15,80,O-,Robotics,Robotics Club,Entrepreneur,No,ST,+91 7415574926
STU01634,2026IT1634,Aayush Chaudhry,Male,18,IT,4,8,Blockchain Technology | Advanced Web Development | Elective V | Capstone Project,Qasim Chaudhry,Vasana Chaudhry,Businessman,Engineer,0,+91 9419983317,aayushchaudhry@college.edu,"19/43
Trivedi Marg",Nizamabad,Meghalaya,722337,6.59,62,O+,Robotics,Robotics Club,AI Engineer,No,ST,+91 8854438666
STU03526,2026ETC3526,Yauvani Varty,Male,21,ETC,4,7,Optical Communication | Satellite Communication | Elective IV | Seminar,Jagdish Varty,Radha Varty,Government Employee,Government Employee,1,+91 6772993462,yauvanivarty@college.edu,"31/34, Gill Street",Ambala,Tripura,664665,9.9,61,B-,Photography,Photography Club,Robotics Engineer,No,Merit,+91 7904705268
STU02033,2026CE2033,Darpan Sawhney,Male,23,CE,2,4,Hydrology | Transportation Engineering | Concrete Technology | Elective I,Wazir Sawhney,Warda Sawhney,Businessman,Teacher,3,+91 7233841945,darpansawhney@college.edu,"883, Bhardwaj Nagar",Kumbakonam,Tamil Nadu,899002,5.81,97,A-,Coding,NCC,Research Scientist,No,ST,+91 9785046607
STU00922,2026AE0922,Darpan Walla,Female,18,AE,3,5,Flight Mechanics | Avionics | Elective II | Project I,Utkarsh Walla,Jhalak Walla,Teacher,Teacher,2,+91 6346680784,darpanwalla@college.edu,"H.No. 123, Mukhopadhyay Road",Vijayawada,Tamil Nadu,207552,8.16,80,AB+,Gaming,Robotics Club,Robotics Engineer,No,None,+91 9140073939
STU00268,2026RE0268,Christopher Bath,Female,24,RE,2,3,Solar Energy Systems | Wind Energy Systems | Hydropower Engineering | Energy Storage,Zayyan Bath,Hemani Bath,Businessman,Doctor,0,+91 9348588958,christopherbath@college.edu,"57/963, Balakrishnan Street",Jhansi,Sikkim,721245,6.51,95,B+,Chess,Photography Club,Entrepreneur,Yes,OBC,+91 6417747277
STU00503,2026EE0503,Ronith Ray,Female,18,EE,4,7,High Voltage Engineering | Energy Management | Elective IV | Seminar,Naksh Ray,Tamanna Ray,Lawyer,Farmer,1,+91 8425375578,ronithray@college.edu,"72
Sahni Ganj",Nagaon,Karnataka,130900,6.44,89,O-,Football,Music Club,Pilot,Yes,Merit,+91 9059794543
STU03050,2026RE3050,Widisha Chakrabarti,Male,22,RE,1,2,Mathematics II | Environmental Studies | Electrical Fundamentals | Thermodynamics,Ishaan Chakrabarti,Garima Chakrabarti,Police Officer,Doctor,1,+91 8743684278,widishachakrabarti@college.edu,"34/14, Magar Marg",Jhansi,Haryana,617357,7.24,64,A-,Drawing,Music Club,Data Scientist,No,SC,+91 9747972586
STU01559,2026CE1559,Umang Kata,Male,20,CE,4,8,Disaster Management | Sustainable Engineering | Elective V | Capstone Project,Krish Kata,Lavanya Kata,Lawyer,Doctor,2,+91 7118043685,umangkata@college.edu,"73, Dara Nagar",Guntakal,Goa,741136,8.13,89,AB-,Reading,NSS,AI Engineer,No,ST,+91 8307914093
STU02859,2026DS2859,Zilmil Nori,Male,22,DS,3,6,Machine Learning | Cloud Computing | Elective III | Project II,Tanveer Nori,Amrita Nori,Businessman,Engineer,1,+91 7146389449,zilmilnori@college.edu,"128
Balasubramanian",Chapra,Himachal Pradesh,636872,8.21,87,O-,Cricket,Music Club,Data Scientist,No,Merit,+91 9836432080
STU01725,2026RE1725,Gautami Mani,Male,18,RE,2,4,Power Electronics | Smart Grids | Bioenergy | Elective I,Vihaan Mani,Zansi Mani,Teacher,Doctor,4,+91 9548102426,gautamimani@college.edu,"54/171
Pandey Road",Ahmednagar,Himachal Pradesh,821861,5.75,79,A+,Drawing,Music Club,Entrepreneur,No,OBC,+91 8565345185
STU00390,2026EE0390,Chandran Sangha,Male,24,EE,1,1,Mathematics I | Physics | Chemistry | English Communication,Charles Sangha,Raksha Sangha,Farmer,Engineer,3,+91 7452561051,chandransangha@college.edu,"44
Palan",Raebareli,Haryana,027857,7.02,78,B-,Robotics,NCC,Research Scientist,Yes,ST,+91 7971591910
STU01626,2026ME1626,Megha Bhavsar,Female,24,ME,3,5,Automobile Engineering | Industrial Engineering | Elective II | Project I,Faraj Bhavsar,Ishani Bhavsar,Engineer,Teacher,2,+91 8703117025,meghabhavsar@college.edu,"59/68, Raman Ganj",Tadepalligudem,Sikkim,625166,9.84,80,O+,Gaming,Sports Club,Professor,No,EWS,+91 9438897895
STU02885,2026AIML2885,Saksham Narula,Male,23,AI/ML,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Advik Narula,Dalaja Narula,Teacher,Businessman,4,+91 6148566843,sakshamnarula@college.edu,"68, Behl Ganj",Sambhal,Uttarakhand,461328,6.5,74,AB-,Photography,Sports Club,Data Scientist,Yes,SC,+91 8874220090
STU00675,2026RE0675,Benjamin Lad,Male,21,RE,1,1,Mathematics I | Physics | Chemistry | English Communication,Ronith Lad,Prisha Lad,Lawyer,Lawyer,2,+91 7545165472,benjaminlad@college.edu,"29/08, Kant Road",Kulti,Gujarat,866683,9.1,62,O-,Gaming,Robotics Club,Robotics Engineer,Yes,ST,+91 6474113933
STU01606,2026ME1606,Ishani Mand,Male,21,ME,1,1,Mathematics I | Physics | Engineering Mechanics | English Communication,Balvan Mand,Chakrika Mand,Engineer,Government Employee,1,+91 8807972271,ishanimand@college.edu,"839, Nayar Path",Nanded,Tripura,911896,5.88,67,AB+,Drawing,Coding Club,Entrepreneur,No,EWS,+91 8096783241
STU03517,2026DS3517,Chaitanya Mani,Female,18,DS,2,3,Algorithms | Database Systems | Operating Systems | Probability & Statistics,Michael Mani,Rachita Mani,Police Officer,Farmer,1,+91 8831926545,chaitanyamani@college.edu,"H.No. 12
Sachdeva Road",Siwan,Jharkhand,439707,8.69,76,A-,Drawing,Robotics Club,Robotics Engineer,Yes,ST,+91 6080261264
STU02107,2026AIML2107,Mason Bhatnagar,Female,18,AI/ML,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Akshay Bhatnagar,Ati Bhatnagar,Doctor,Businessman,0,+91 8292365153,masonbhatnagar@college.edu,"90/06, Warrior Path",Uluberia,Tripura,272232,7.65,74,A-,Drawing,Drama Club,Research Scientist,Yes,Merit,+91 9255438448
STU03976,2026IT3976,Janya Sura,Male,23,IT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Madhav Sura,Falguni Sura,Teacher,Police Officer,3,+91 9490487257,janyasura@college.edu,"463, Master Ganj",Nizamabad,Chhattisgarh,552381,9.31,99,O+,Drawing,Photography Club,Software Engineer,Yes,ST,+91 9235766036
STU00997,2026ETC0997,Aashi Magar,Female,21,ETC,4,8,5G Networks | IoT Communication | Elective V | Capstone Project,Arin Magar,Isha Magar,Farmer,Engineer,0,+91 6092541831,aashimagar@college.edu,"14/40
Hans Chowk",Dewas,Himachal Pradesh,545703,8.84,79,A+,Cricket,Coding Club,Research Scientist,Yes,OBC,+91 6863050714
STU03880,2026RE3880,Sudiksha Soni,Female,19,RE,3,5,Energy Auditing | Sustainable Engineering | Elective II | Project I,Ayush Soni,Unnati Soni,Teacher,Teacher,4,+91 9146535516,sudikshasoni@college.edu,"93/994, Iyengar Zila",Sambhal,West Bengal,733197,9.18,93,A-,Robotics,NCC,Entrepreneur,No,EWS,+91 6910562024
STU01704,2026EE1704,Warinder Yogi,Female,23,EE,1,1,Mathematics I | Physics | Chemistry | English Communication,Dakshesh Yogi,Tripti Yogi,Police Officer,Teacher,2,+91 9285368170,warinderyogi@college.edu,"64, Nori Ganj",Thoothukudi,Rajasthan,518461,7.42,89,AB+,Photography,NSS,Entrepreneur,Yes,SC,+91 6980754105
STU00181,2026ME0181,Xiti Mani,Male,18,ME,4,7,Renewable Energy Systems | Mechatronics | Elective IV | Seminar,Frederick Mani,Ishita Mani,Teacher,Farmer,2,+91 9063384608,xitimani@college.edu,"97, Kota Circle",Sirsa,Uttarakhand,736135,8.56,98,AB+,Gaming,NSS,Entrepreneur,Yes,None,+91 8457650374
STU00348,2026CS0348,Madhavi Kapoor,Male,23,CS,2,4,Computer Networks | Software Engineering | Theory of Computation | Probability & Statistics,Ansh Kapoor,Nidhi Kapoor,Doctor,Government Employee,0,+91 6814605132,madhavikapoor@college.edu,"43/83
Kar Path",Ozhukarai,Haryana,059136,6.7,98,O-,Chess,Robotics Club,Robotics Engineer,No,SC,+91 6889025969
STU03749,2026CS3749,Anusha Mannan,Female,17,CS,3,5,Artificial Intelligence | Web Development | Compiler Design | Elective I,Qabil Mannan,Vamakshi Mannan,Farmer,Police Officer,4,+91 7481237753,anushamannan@college.edu,"54/75
Ravel Zila",North Dumdum,Tripura,209450,8.05,64,AB+,Music,Photography Club,Software Engineer,No,Merit,+91 6550809636
STU01350,2026CT1350,Warhi Goel,Female,21,CT,4,7,Machine Learning | Big Data | Elective IV | Project II,Chandran Goel,Mekhala Goel,Businessman,Lawyer,4,+91 6090650769,warhigoel@college.edu,"16
Thaman Nagar",Bangalore,Maharashtra,015083,9.28,65,O-,Chess,Music Club,AI Engineer,No,None,+91 8014034180
STU01415,2026IIOT1415,Panini Bhatnagar,Male,18,IIOT,4,8,Digital Twin Technology | IIoT Applications | Elective V | Capstone Project,Gaurang Bhatnagar,Mekhala Bhatnagar,Engineer,Teacher,2,+91 6994436728,paninibhatnagar@college.edu,"H.No. 93, Parsa",Chinsurah,Uttarakhand,013778,7.73,93,A-,Coding,Photography Club,Pilot,Yes,EWS,+91 8466712522
STU01322,2026IT1322,Hamsini Kibe,Male,18,IT,2,4,Web Technologies | Software Engineering | Probability & Statistics | Elective I,Vincent Kibe,Wakeeta Kibe,Engineer,Engineer,3,+91 9519842304,hamsinikibe@college.edu,"09/970, Koshy Zila",Katni,Tripura,693013,8.01,87,A+,Music,Robotics Club,Pilot,Yes,SC,+91 7884416639
STU00157,2026CT0157,Ijaya Rajagopal,Male,21,CT,2,4,Computer Networks | Software Engineering | Theory of Computation | Elective I,Theodore Rajagopal,Ojasvi Rajagopal,Police Officer,Businessman,2,+91 7500963060,ijayarajagopal@college.edu,"77
Dave Road",Katihar,Assam,380892,9.13,63,O-,Cricket,Coding Club,Data Scientist,Yes,EWS,+91 6275655893
STU03907,2026DS3907,Harish Sachar,Female,24,DS,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Girik Sachar,Netra Sachar,Government Employee,Lawyer,3,+91 6803519459,harishsachar@college.edu,"69, Boase Zila",Raichur,Maharashtra,536475,7.52,69,AB-,Coding,Music Club,Entrepreneur,No,OBC,+91 9899961774
STU00890,2026EE0890,Oscar Dhingra,Male,19,EE,3,6,Power Systems II | Smart Grids | Elective III | Project II,Bahadurjit Dhingra,Hamsini Dhingra,Doctor,Farmer,0,+91 8821490659,oscardhingra@college.edu,"H.No. 625
Sahota",Rampur,Sikkim,675331,9.3,88,B-,Drawing,Photography Club,Data Scientist,Yes,EWS,+91 7968167669
STU01683,2026IIOT1683,Faras Dixit,Male,24,IIOT,3,6,Industrial Robotics | Cybersecurity for IoT | Elective III | Project II,Yatan Dixit,Eiravati Dixit,Engineer,Government Employee,2,+91 6090462691,farasdixit@college.edu,"97
Upadhyay Circle",Jehanabad,Uttar Pradesh,334645,9.28,72,O+,Photography,Robotics Club,Professor,Yes,SC,+91 6192243225
STU02150,2026CE2150,Rayaan Randhawa,Male,20,CE,4,8,Disaster Management | Sustainable Engineering | Elective V | Capstone Project,Maanas Randhawa,Urmi Randhawa,Teacher,Farmer,0,+91 9976575260,rayaanrandhawa@college.edu,"37/91
Bandi Chowk",Srikakulam,Tripura,293917,9.66,75,B-,Cricket,Coding Club,Data Scientist,Yes,ST,+91 9859251879
STU00420,2026IT0420,Suhani Kohli,Female,23,IT,4,8,Blockchain Technology | Advanced Web Development | Elective V | Capstone Project,Luke Kohli,Amara Kohli,Police Officer,Government Employee,0,+91 6161243330,suhanikohli@college.edu,"50/44, Nayar Nagar",Durgapur,Bihar,946284,7.14,81,AB+,Football,NSS,Entrepreneur,No,OBC,+91 7133429461
STU03447,2026CT3447,Janani Uppal,Female,22,CT,2,4,Computer Networks | Software Engineering | Theory of Computation | Elective I,Matthew Uppal,Jhalak Uppal,Government Employee,Lawyer,3,+91 6732591855,jananiuppal@college.edu,"04, Mahal Nagar",Nangloi Jat,Tripura,012447,9.04,96,B+,Cricket,NSS,AI Engineer,No,ST,+91 9778542785
STU02431,2026IT2431,Atharv Bora,Female,18,IT,3,6,AI Fundamentals | Big Data Analytics | Elective III | Project I,Anay Bora,Jyoti Bora,Government Employee,Government Employee,4,+91 6161697227,atharvbora@college.edu,"46/64, Bahri Path",Malda,Arunachal Pradesh,912519,6.5,95,AB-,Cricket,Coding Club,Robotics Engineer,No,OBC,+91 7190548193
STU03138,2026DS3138,Thomas Sandal,Female,20,DS,2,4,Computer Networks | Software Engineering | Elective I | Linear Algebra,Zaid Sandal,Ishani Sandal,Teacher,Teacher,2,+91 6839544717,thomassandal@college.edu,"H.No. 32
Kakar Nagar",Kirari Suleman Nagar,Telangana,279999,6.37,86,O-,Photography,Music Club,AI Engineer,No,SC,+91 6255605294
STU00870,2026EE0870,Matthew Dugal,Male,20,EE,2,4,Electrical Machines II | Control Systems | Elective I | Probability & Statistics,Theodore Dugal,Aarini Dugal,Businessman,Engineer,3,+91 7193246122,matthewdugal@college.edu,"H.No. 528, Mistry Marg",Maheshtala,Uttarakhand,305326,6.27,84,O-,Reading,Robotics Club,Software Engineer,No,OBC,+91 7765233695
STU00893,2026AIML0893,Arin Solanki,Female,19,AI/ML,3,5,Deep Learning | Natural Language Processing | Elective II | Project I,Frederick Solanki,Pahal Solanki,Farmer,Engineer,1,+91 9475414064,arinsolanki@college.edu,"019
Shenoy Street",Durgapur,Tripura,929916,8.85,72,AB+,Gaming,Coding Club,Entrepreneur,No,SC,+91 8901718811
STU02291,2026ETC2291,Arjun Ahluwalia,Male,22,ETC,4,7,Optical Communication | Satellite Communication | Elective IV | Seminar,Chakradev Ahluwalia,Kashish Ahluwalia,Teacher,Doctor,0,+91 9373720746,arjunahluwalia@college.edu,"46
Pall Path",Madhyamgram,Uttar Pradesh,603641,6.55,97,AB-,Reading,Coding Club,Software Engineer,Yes,Merit,+91 9876921533
STU02855,2026CT2855,Vincent Mitra,Male,17,CT,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Vedant Mitra,Omya Mitra,Lawyer,Teacher,4,+91 6122407813,vincentmitra@college.edu,"07/983
Padmanabhan",Ambarnath,Kerala,246512,7.94,96,AB+,Cricket,Robotics Club,AI Engineer,No,None,+91 8232427531
STU00745,2026EE0745,Andrew Dani,Male,20,EE,1,2,Mathematics II | Electrical Circuits | Digital Logic | Environmental Studies,Gopal Dani,Damyanti Dani,Teacher,Farmer,3,+91 7441440875,andrewdani@college.edu,"H.No. 39, Sarraf",Avadi,Tripura,850623,5.78,99,AB+,Coding,Drama Club,Entrepreneur,Yes,SC,+91 7017914917
STU02508,2026RE2508,Amol Parmer,Female,17,RE,2,3,Solar Energy Systems | Wind Energy Systems | Hydropower Engineering | Energy Storage,Orinder Parmer,Oviya Parmer,Police Officer,Businessman,2,+91 6629309308,amolparmer@college.edu,"H.No. 47
Dugar Nagar",Uluberia,Uttarakhand,353126,8.72,63,A-,Cricket,Robotics Club,Entrepreneur,Yes,SC,+91 7487092997
STU00465,2026ETC0465,Charan Agrawal,Male,18,ETC,4,8,5G Networks | IoT Communication | Elective V | Capstone Project,Theodore Agrawal,Hemangini Agrawal,Engineer,Lawyer,2,+91 9080876459,charanagrawal@college.edu,"78/67
Kumar",Mau,Odisha,827194,8.64,88,O+,Drawing,Robotics Club,Robotics Engineer,No,OBC,+91 6774119729
STU01878,2026AIML1878,Xiti Soni,Male,23,AI/ML,3,6,Computer Vision | Reinforcement Learning | Elective III | Project II,Theodore Soni,Saanvi Soni,Lawyer,Lawyer,2,+91 9193011952,xitisoni@college.edu,"H.No. 463, Johal Street",Ambala,Andhra Pradesh,942962,7.06,76,A+,Cricket,Music Club,AI Engineer,Yes,EWS,+91 7894060153
STU02555,2026EC2555,Isha Barman,Female,17,EC,3,5,Digital Communication | VLSI Design | Elective II | Project I,Thomas Barman,Dayamai Barman,Lawyer,Lawyer,2,+91 7865385200,ishabarman@college.edu,"H.No. 730, Choudhury Circle",Ludhiana,Maharashtra,149365,6.63,89,O+,Football,Drama Club,Research Scientist,Yes,None,+91 7850785383
STU03889,2026CS3889,Xalak Sunder,Male,22,CS,2,4,Computer Networks | Software Engineering | Theory of Computation | Probability & Statistics,Jairaj Sunder,Meera Sunder,Teacher,Teacher,0,+91 8983777889,xalaksunder@college.edu,"27/26, Naik",Chittoor,Tripura,299185,7.12,72,B+,Football,Photography Club,Robotics Engineer,Yes,OBC,+91 6747565828
STU00531,2026AE0531,Matthew Agarwal,Male,19,AE,2,4,Aerodynamics II | Aircraft Structures II | Propulsion Systems | Elective I,Jacob Agarwal,Yoshita Agarwal,Farmer,Government Employee,1,+91 8995896321,matthewagarwal@college.edu,"H.No. 60, Chakrabarti Nagar",Firozabad,Andhra Pradesh,721191,6.16,92,B-,Cricket,Photography Club,Robotics Engineer,Yes,SC,+91 7625301951
STU00808,2026AIML0808,Saumya Gour,Male,20,AI/ML,3,6,Computer Vision | Reinforcement Learning | Elective III | Project II,Laban Gour,Amara Gour,Police Officer,Businessman,2,+91 7752767620,saumyagour@college.edu,"37, Thakur Circle",Pimpri-Chinchwad,Goa,267062,8.12,73,B-,Robotics,Photography Club,Data Scientist,Yes,Merit,+91 6350448103
STU01136,2026EE1136,Jonathan Mitra,Female,18,EE,4,7,High Voltage Engineering | Energy Management | Elective IV | Seminar,Tanish Mitra,Odika Mitra,Teacher,Engineer,4,+91 8695848563,jonathanmitra@college.edu,"75/401, Koshy Nagar",Ludhiana,Kerala,211001,5.56,95,O+,Cricket,Music Club,Data Scientist,Yes,Merit,+91 9507525639
STU03366,2026CS3366,Naveen Koshy,Female,21,CS,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Chandresh Koshy,Turvi Koshy,Farmer,Businessman,1,+91 6228835504,naveenkoshy@college.edu,"03/74
Shenoy Path",Ramagundam,Karnataka,461238,9.59,83,B-,Football,Sports Club,Data Scientist,No,Merit,+91 7644143534
STU00075,2026CE0075,Faras Pandya,Male,22,CE,2,4,Hydrology | Transportation Engineering | Concrete Technology | Elective I,Manan Pandya,Kritika Pandya,Farmer,Businessman,4,+91 7384703703,faraspandya@college.edu,"35/43, Kala Ganj",Silchar,Jharkhand,110417,8.02,89,O-,Robotics,Sports Club,Data Scientist,No,Merit,+91 9382766554
STU01790,2026RE1790,William Agrawal,Female,22,RE,1,2,Mathematics II | Environmental Studies | Electrical Fundamentals | Thermodynamics,Jackson Agrawal,Gaurika Agrawal,Farmer,Farmer,4,+91 7620466890,williamagrawal@college.edu,"H.No. 684, Shroff Chowk",Chinsurah,Jharkhand,827043,5.9,71,AB+,Reading,NCC,Robotics Engineer,No,EWS,+91 7703156967
STU00803,2026CT0803,Panini Prakash,Male,17,CT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Fitan Prakash,Rajeshri Prakash,Police Officer,Police Officer,2,+91 7298249445,paniniprakash@college.edu,"H.No. 290, Verma Nagar",Mira-Bhayandar,Bihar,306193,5.87,61,A+,Cricket,Sports Club,Robotics Engineer,No,OBC,+91 7323236231
STU00201,2026EC0201,Yahvi Kashyap,Male,21,EC,3,6,Wireless Communication | Embedded Systems | Elective III | Project II,Theodore Kashyap,Vrishti Kashyap,Lawyer,Engineer,3,+91 8205465589,yahvikashyap@college.edu,"15
Reddy Road",Khora ,Bihar,976316,8.67,77,B-,Chess,Coding Club,AI Engineer,Yes,ST,+91 6201753446
STU02802,2026RE2802,Avni Taneja,Female,18,RE,2,3,Solar Energy Systems | Wind Energy Systems | Hydropower Engineering | Energy Storage,Qadim Taneja,Aishani Taneja,Doctor,Businessman,0,+91 8733628133,avnitaneja@college.edu,"H.No. 49, Khurana",Gopalpur,Arunachal Pradesh,911311,8.25,82,A+,Cricket,Photography Club,Data Scientist,No,EWS,+91 6025736028
